Trx Date,Trx Number,Party Name,Ship City,Ship State,Ship Postal Code,Shipping Method,Segment1,Cases SUM,24 PBE Cases
3/19/2017,11911626,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00042,1440,3840
3/19/2017,11911627,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
3/19/2017,11911628,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/19/2017,11911629,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/19/2017,11911630,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,1440,1920
3/19/2017,11911631,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/19/2017,11911632,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00030,1056,660
3/19/2017,11911633,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/19/2017,11911634,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/19/2017,11911635,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/19/2017,11911636,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00011,1152,1920
3/19/2017,11911637,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00030,1056,660
3/19/2017,11911638,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/19/2017,11911639,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/19/2017,11911640,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/19/2017,11911641,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/19/2017,11911642,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/19/2017,11911643,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/19/2017,11911644,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/19/2017,11912104,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00011,-1152,-1920
3/19/2017,11912167,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,-1152,-1920
3/19/2017,11912169,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,-1152,-1920
3/20/2017,11911645,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/20/2017,11911646,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00042,1440,3840
3/20/2017,11911647,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
3/20/2017,11911648,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/20/2017,11911649,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,588,588
3/20/2017,11911650,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,1092,1092
3/20/2017,11911650,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,336,336
3/21/2017,11911653,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
3/21/2017,11911654,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
3/21/2017,11911655,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/21/2017,11911656,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
3/21/2017,11911657,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00030,1056,660
3/21/2017,11911658,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/21/2017,11911659,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00014,2016,2016
3/21/2017,11911660,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/21/2017,11911661,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/21/2017,11911662,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/21/2017,11911663,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/21/2017,11911664,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/21/2017,11911665,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/21/2017,11911666,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00014,1092,1092
3/21/2017,11911666,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00015,924,924
3/21/2017,11911667,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/21/2017,11911668,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00011,1152,1920
3/21/2017,11911669,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/21/2017,11911670,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
3/21/2017,11911671,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/21/2017,11911672,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/21/2017,11911673,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/21/2017,11911674,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00030,1056,660
3/21/2017,11911675,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/21/2017,11911676,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/21/2017,11911677,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
3/21/2017,11911678,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,1440,1920
3/21/2017,11911679,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00042,1080,2880
3/21/2017,11911680,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/21/2017,11911681,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,2016,2016
3/21/2017,11911682,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,1008,1008
3/21/2017,11911682,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,924,924
3/21/2017,11911683,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00015,84,84
3/21/2017,11911684,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,2016,2016
3/21/2017,11911686,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,924,924
3/21/2017,11911686,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,840,840
3/21/2017,11911687,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,1008,1008
3/21/2017,11911687,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00015,1008,1008
3/21/2017,11911688,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,252,252
3/21/2017,11911692,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,2016,2016
3/21/2017,11911694,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00042,1080,2880
3/21/2017,11911695,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/21/2017,11911696,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/21/2017,11911697,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,2016,2016
3/21/2017,11911698,CUSTOMER 4,CHIHUAHUA,CH,31136,DELIVERY,FNG00024,2016,2016
3/21/2017,11911699,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/21/2017,11911700,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1080,810
3/21/2017,11911701,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00014,2016,2016
3/21/2017,11911702,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/21/2017,11911703,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/21/2017,11911704,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00030,1056,660
3/21/2017,11911705,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/21/2017,11911706,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,2016,2016
3/21/2017,11911707,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
3/21/2017,11911708,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/21/2017,11911709,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,2016,2016
3/21/2017,11911710,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/21/2017,11911711,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1080,810
3/21/2017,11911712,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/21/2017,11911713,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/21/2017,11911714,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/21/2017,11911715,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/21/2017,11911716,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,2016,2016
3/21/2017,11912111,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,-1152,-1920
3/21/2017,11912113,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,-1152,-1920
3/21/2017,11912141,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,-2016,-2016
3/21/2017,11912151,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00014,-2016,-2016
3/21/2017,11912155,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,-2016,-2016
3/21/2017,11912159,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54730,Paid,FNG00014,-2016,-2016
3/22/2017,11911717,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00030,1056,660
3/22/2017,11911718,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,1008,1008
3/22/2017,11911718,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00015,1008,1008
3/22/2017,11911719,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/22/2017,11911720,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/22/2017,11911721,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/22/2017,11911723,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00042,1440,3840
3/22/2017,11911724,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,DELIVERY,FNG00031,-1,-0.75
3/22/2017,11911725,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,DELIVERY,FNG00031,-1,-0.75
3/22/2017,11911726,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54713,DELIVERY,FNG00014,-1,-1
3/22/2017,11911727,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/22/2017,11911729,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/22/2017,11911730,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
3/22/2017,11911731,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/22/2017,11911732,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/22/2017,11911733,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/22/2017,11911734,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/22/2017,11911735,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/22/2017,11911736,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00042,1080,2880
3/22/2017,11911737,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/22/2017,11911738,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00031,1440,1080
3/22/2017,11911739,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00011,1152,1920
3/22/2017,11911740,CUSTOMER 3,VILLAHERMOSA,TB,86280,DELIVERY,FNG00020,140,87.5
3/22/2017,11911741,CUSTOMER 3,VILLAHERMOSA,TB,86280,DELIVERY,FNG00013,1260,1260
3/22/2017,11911741,CUSTOMER 3,VILLAHERMOSA,TB,86280,DELIVERY,FNG00019,1176,1176
3/22/2017,11911742,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/22/2017,11911743,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00042,1440,3840
3/22/2017,11911744,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
3/22/2017,11911745,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
3/22/2017,11911746,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00030,792,495
3/22/2017,11911747,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00030,792,495
3/22/2017,11911748,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
3/22/2017,11911749,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
3/22/2017,11911750,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00042,1440,3840
3/22/2017,11911751,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
3/22/2017,11911752,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
3/22/2017,11911753,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/22/2017,11911754,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/22/2017,11911755,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/22/2017,11911756,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,2016,2016
3/22/2017,11911757,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,2016,2016
3/22/2017,11911758,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,420,420
3/22/2017,11911758,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00015,1596,1596
3/22/2017,11911759,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00014,2016,2016
3/22/2017,11911760,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/22/2017,11911761,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/22/2017,11911762,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00011,1152,1920
3/23/2017,11911763,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
3/23/2017,11911764,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00011,1152,1920
3/23/2017,11911765,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/23/2017,11911766,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00011,1152,1920
3/23/2017,11911767,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/23/2017,11911768,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/23/2017,11911769,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00011,1152,1920
3/23/2017,11911770,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
3/23/2017,11911771,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/23/2017,11911772,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/23/2017,11911773,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/23/2017,11911774,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/23/2017,11911775,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/23/2017,11911776,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/23/2017,11911777,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
3/23/2017,11911778,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00031,1440,1080
3/23/2017,11911779,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/23/2017,11911780,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/23/2017,11911781,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,1440,1920
3/23/2017,11911782,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
3/23/2017,11911783,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/23/2017,11911784,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
3/23/2017,11911785,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
3/23/2017,11911786,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/23/2017,11911787,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/23/2017,11911788,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/23/2017,11911789,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00042,1440,3840
3/23/2017,11911790,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,1440,1920
3/23/2017,11911791,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00030,1056,660
3/23/2017,11911792,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/23/2017,11911793,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
3/23/2017,11911794,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
3/23/2017,11911795,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/23/2017,11911796,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/23/2017,11911797,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00042,1440,3840
3/23/2017,11912108,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,-1152,-1920
3/23/2017,11912109,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,-1152,-1920
3/23/2017,11912148,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,-60,-80
3/23/2017,11912205,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,-1152,-1920
3/24/2017,11911798,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00030,1056,660
3/24/2017,11911799,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00042,1440,3840
3/24/2017,11911800,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/24/2017,11911801,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/24/2017,11911802,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00030,1056,660
3/24/2017,11911803,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/24/2017,11911804,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/24/2017,11911805,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/24/2017,11911806,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
3/24/2017,11911807,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
3/24/2017,11911808,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,1440,1920
3/24/2017,11911809,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
3/24/2017,11911810,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/24/2017,11911812,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00030,1056,660
3/24/2017,11911815,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/24/2017,11911823,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/24/2017,11911824,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/24/2017,11911825,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/24/2017,11911826,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00017,1440,1920
3/24/2017,11911827,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00030,792,495
3/24/2017,11911828,CUSTOMER 2,ESCOBEDO,NL,66066,DELIVERY,FNG00018,2016,2016
3/24/2017,11911829,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/24/2017,11911830,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
3/24/2017,11911831,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/24/2017,11911832,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1080,810
3/24/2017,11911833,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00011,1152,1920
3/24/2017,11911834,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1080,810
3/24/2017,11911835,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
3/24/2017,11911836,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1080,810
3/24/2017,11911837,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00031,1080,810
3/24/2017,11911838,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/24/2017,11911839,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00042,1440,3840
3/24/2017,11911840,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00031,1440,1080
3/24/2017,11911841,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/24/2017,11911842,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/24/2017,11911843,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/24/2017,11911844,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00030,1056,660
3/24/2017,11911845,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00011,1152,1920
3/24/2017,11911846,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00031,1440,1080
3/24/2017,11911847,CUSTOMER 1,CHALCO,MX,56640,Paid,FNG00011,1152,1920
3/24/2017,11911848,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/24/2017,11911849,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00031,1440,1080
3/24/2017,11911850,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00042,1440,3840
3/24/2017,11911851,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00030,1056,660
3/24/2017,11911852,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00014,2016,2016
3/24/2017,11911853,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/24/2017,11911854,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/24/2017,11911855,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/24/2017,11911856,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00042,1440,3840
3/24/2017,11911857,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/24/2017,11911858,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
3/24/2017,11911859,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45670,Paid,FNG00015,168,168
3/24/2017,11911860,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00014,1596,1596
3/24/2017,11911860,CUSTOMER 1,TLAJOMULCO DE ZUNIGA,JA,45679,Paid,FNG00015,252,252
3/25/2017,11911861,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/25/2017,11911862,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/25/2017,11911863,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
3/25/2017,11911864,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00030,1056,660
3/25/2017,11911865,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/25/2017,11911866,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
3/25/2017,11911867,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/25/2017,11911868,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/25/2017,11911869,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/25/2017,11911870,CUSTOMER 1,VILLAHERMOSA TABASCO,TB,86280,Paid,FNG00011,1152,1920
3/25/2017,11911871,CUSTOMER 1,MONTERREY,NL,66550,Paid,FNG00011,1152,1920
3/25/2017,11911872,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00011,864,1440
3/25/2017,11911873,CUSTOMER 1,CULIACAN,SI,80130,Paid,FNG00030,792,495
3/25/2017,11911874,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00042,1440,3840
3/25/2017,11911875,CUSTOMER 1,CUAUTITLAN IZCALLI,MX,54769,Paid,FNG00011,1152,1920
